,SCC,last_edited_date,activity_value_required?,code_description,data_category,date_created,ert_valid,history,last_inventory_year,last_updated_date,map_to,option_group,option_set,scc_level_one,scc_level_two,scc_level_three,scc_level_four,sector,short_name,status,tier_1_code,tier_1_description,tier_2_code,tier_2_description,tier_3_code,tier_3_description,usage_notes,Unnamed:_27,unit_type,fuel_type
1499,10100211,"Nov 13, 2020 3:43:49 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Bituminous/Subbituminous Coal,"Bituminous Coal: Boiler, Wet Bottom Tangential-fired",Fuel Comb - Electric Generation - Coal,ExComb EGU BitCoal BoilerWetBottomTangential-fired,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,1.0,Bituminous,,,"Bituminous Coal: Boiler, Wet Bottom Tangential-fired",Bituminous/Subbituminous Coal
1500,10100212,"Nov 13, 2020 3:43:49 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Bituminous/Subbituminous Coal,"Bituminous Coal, Pulverized: Boiler, Dry Bottom Tangential-fired",Fuel Comb - Electric Generation - Coal,ExComb EGU PulvBitCoal BoilerDryBotmTngntialFired,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,1.0,Bituminous,,,"Bituminous Coal, Pulverized: Boiler, Dry Bottom Tangential-fired",Bituminous/Subbituminous Coal
1501,10100215,"Nov 13, 2020 3:43:49 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Bituminous/Subbituminous Coal,Bituminous Coal: Cell Burner,Fuel Comb - Electric Generation - Coal,ExComb EGU BitCoal CellBurner,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,1.0,Bituminous,,,"Boiler, Bituminous Coal: Cell Burner",Bituminous/Subbituminous Coal
1502,10100217,"Nov 13, 2020 3:43:49 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Bituminous/Subbituminous Coal,"Bituminous Coal: Boiler, Atmospheric Fluidized Bed Combustion: Bubbling Bed",Fuel Comb - Electric Generation - Coal,ExComb EGU BitCoal SeeSCCLev4,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,1.0,Bituminous,,,"Bituminous Coal: Boiler, Atmospheric Fluidized Bed Combustion: Bubbling Bed",Bituminous/Subbituminous Coal
1503,10100218,"Nov 13, 2020 3:43:49 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Bituminous/Subbituminous Coal,"Bituminous Coal: Boiler, Atmospheric Fluidized Bed Combustion: Circulating Bed",Fuel Comb - Electric Generation - Coal,ExComb EGU BitCoal SeeSCCLev4,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,1.0,Bituminous,,,"Bituminous Coal: Boiler, Atmospheric Fluidized Bed Combustion: Circulating Bed",Bituminous/Subbituminous Coal
1504,10100221,"Nov 13, 2020 3:43:49 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Bituminous/Subbituminous Coal,"Subbituminous Coal, Pulverized: Boiler, Wet Bottom",Fuel Comb - Electric Generation - Coal,ExComb EGU PulvSubbitCoal BoilerWetBottom,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,2.0,Subbituminous,,,"Subbituminous Coal, Pulverized: Boiler, Wet Bottom",Bituminous/Subbituminous Coal
1505,10100222,"Nov 13, 2020 3:43:49 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Bituminous/Subbituminous Coal,"Subbituminous Coal, Pulverized: Boiler, Dry Bottom",Fuel Comb - Electric Generation - Coal,ExComb EGU PulvSubbitCoal BoilerDryBottom,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,2.0,Subbituminous,,,"Subbituminous Coal, Pulverized: Boiler, Dry Bottom",Bituminous/Subbituminous Coal
1506,10100223,"Nov 13, 2020 3:43:49 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Bituminous/Subbituminous Coal,Subbituminous Coal: Cyclone Furnace,Fuel Comb - Electric Generation - Coal,ExComb EGU SubbitCoal CycloneFurn,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,2.0,Subbituminous,,,"Boiler, Subbituminous Coal: Cyclone Furnace",Bituminous/Subbituminous Coal
1507,10100224,"Nov 13, 2020 3:43:49 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Bituminous/Subbituminous Coal,"Subbituminous Coal: Boiler, Spreader Stoker",Fuel Comb - Electric Generation - Coal,ExComb EGU SubbitCoal BoilerSpreaderStoker,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,2.0,Subbituminous,,,"Subbituminous Coal: Boiler, Spreader Stoker",Bituminous/Subbituminous Coal
1508,10100225,"Nov 13, 2020 3:43:49 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Bituminous/Subbituminous Coal,"Subbituminous Coal: Boiler, Traveling Grate (Overfeed) Stoker",Fuel Comb - Electric Generation - Coal,ExComb EGU SubbitCoal SeeSCCLev4,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,2.0,Subbituminous,,,"Subbituminous Coal: Boiler, Traveling Grate (Overfeed) Stoker",Bituminous/Subbituminous Coal
1509,10100226,"Nov 13, 2020 3:43:49 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Bituminous/Subbituminous Coal,"Subbituminous Coal, Pulverized: Boiler, Dry Bottom Tangential-fired",Fuel Comb - Electric Generation - Coal,ExComb EGU PulvSubbitCoal SeeSCCLev4,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,2.0,Subbituminous,,,"Subbituminous Coal, Pulverized: Boiler, Dry Bottom Tangential-fired",Bituminous/Subbituminous Coal
1510,10100235,"Nov 13, 2020 3:43:49 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Bituminous/Subbituminous Coal,Subbituminous Coal: Cell Burner,Fuel Comb - Electric Generation - Coal,ExComb EGU SubbitCoal CellBurner,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,2.0,Subbituminous,,,"Boiler, Subbituminous Coal: Cell Burner",Bituminous/Subbituminous Coal
1511,10100237,"Jul 29, 2021 8:57:23 PM",No,,Point,6/6/2003,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Bituminous/Subbituminous Coal,"Subbituminous Coal: Boiler, Atmospheric Fluidized Bed Combustion: Bubbling Bed",Fuel Comb - Electric Generation - Coal,ExComb EGU SubbitCoal SeeSCCLev4,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,2.0,Subbituminous,,,"Subbituminous Coal: Boiler, Atmospheric Fluidized Bed Combustion: Bubbling Bed",Bituminous/Subbituminous Coal
1512,10100238,"Nov 13, 2020 3:43:49 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Bituminous/Subbituminous Coal,"Subbituminous Coal: Boiler, Atmospheric Fluidized Bed Combustion: Circulating Bed",Fuel Comb - Electric Generation - Coal,ExComb EGU SubbitCoal SeeSCCLev4,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,2.0,Subbituminous,,,"Subbituminous Coal: Boiler, Atmospheric Fluidized Bed Combustion: Circulating Bed",Bituminous/Subbituminous Coal
1513,10100300,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Lignite,"Pulverized Lignite: Boiler, Wet Bottom",Fuel Comb - Electric Generation - Coal,ExComb EGU PulvLignite BoilerWetBottom,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,3.0,Anthracite & Lignite,,,"Pulverized Lignite: Boiler, Wet Bottom",Lignite
1514,10100301,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Lignite,"Pulverized Lignite: Boiler, Dry Bottom Wall-fired",Fuel Comb - Electric Generation - Coal,ExComb EGU PulvLignite BoilerDryBotmWall-fired,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,3.0,Anthracite & Lignite,,,"Pulverized Lignite: Boiler, Dry Bottom Wall-fired",Lignite
1515,10100302,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Lignite,"Pulverized Lignite: Boiler, Dry Bottom Tangential-fired",Fuel Comb - Electric Generation - Coal,ExComb EGU PulvLignite BoilerDryBotmTngntialFired,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,3.0,Anthracite & Lignite,,,"Pulverized Lignite: Boiler, Dry Bottom Tangential-fired",Lignite
1516,10100303,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Lignite,Cyclone Furnace,Fuel Comb - Electric Generation - Coal,ExComb EGU Lignite CycloneFurn,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,3.0,Anthracite & Lignite,,,"Boiler, Cyclone Furnace",Lignite
1517,10100304,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Lignite,"Boiler, Traveling Grate (Overfeed) Stoker",Fuel Comb - Electric Generation - Coal,ExComb EGU Lignite SeeSCCLev4,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,3.0,Anthracite & Lignite,,,"Boiler, Traveling Grate (Overfeed) Stoker",Lignite
1518,10100306,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Lignite,"Boiler, Spreader Stoker",Fuel Comb - Electric Generation - Coal,ExComb EGU Lignite BoilerSpreaderStoker,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,3.0,Anthracite & Lignite,,,"Boiler, Spreader Stoker",Lignite
1519,10100316,"Nov 13, 2020 3:43:50 AM",No,,Point,,No,,2008.0,11/13/2020,None,,,External Combustion,Electric Generation: Boilers,Lignite,"Boiler, Atmospheric Fluidized Bed (See 101003-17 & -18)",Fuel Comb - Electric Generation - Coal,,Retired,1.0,Fuel Comb. Elec. Util.,1.0,Coal,3.0,Anthracite & Lignite,,,"Boiler, Atmospheric Fluidized Bed (See 101003-17 & -18)",Lignite
1520,10100317,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Lignite,"Boiler, Atmospheric Fluidized Bed Combustion: Bubbling Bed",Fuel Comb - Electric Generation - Coal,ExComb EGU Lignite SeeSCCLev4,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,3.0,Anthracite & Lignite,,,"Boiler, Atmospheric Fluidized Bed Combustion: Bubbling Bed",Lignite
1521,10100318,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Lignite,"Boiler, Atmospheric Fluidized Bed Combustion: Circulating Bed",Fuel Comb - Electric Generation - Coal,ExComb EGU Lignite SeeSCCLev4,Active,1.0,Fuel Comb. Elec. Util.,1.0,Coal,3.0,Anthracite & Lignite,,,"Boiler, Atmospheric Fluidized Bed Combustion: Circulating Bed",Lignite
1522,10100401,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Residual Oil,"Residual Oil - Grade 6: Boiler, Normal Firing",Fuel Comb - Electric Generation - Oil,ExComb EGU ResidualOilGrade6 BoilerNormalFiring,Active,1.0,Fuel Comb. Elec. Util.,2.0,Oil,1.0,Residual,,,"Residual Oil - Grade 6: Boiler, Normal Firing",Residual Oil
1523,10100404,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Residual Oil,"Residual Oil - Grade 6: Boiler, Tangential-fired",Fuel Comb - Electric Generation - Oil,ExComb EGU ResidualOilGrade6 BoilerTangentialFired,Active,1.0,Fuel Comb. Elec. Util.,2.0,Oil,1.0,Residual,,,"Residual Oil - Grade 6: Boiler, Tangential-fired",Residual Oil
1524,10100405,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Residual Oil,Grade 5 Oil: Normal Firing,Fuel Comb - Electric Generation - Oil,ExComb EGU ResidualOil Grade5OilNormalFiring,Active,1.0,Fuel Comb. Elec. Util.,2.0,Oil,1.0,Residual,,,"Boiler, Grade 5 Oil: Normal Firing",Residual Oil
1525,10100406,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Residual Oil,Grade 5 Oil: Tangential Firing,Fuel Comb - Electric Generation - Oil,ExComb EGU ResidualOil Grade5OilTangentialFiring,Active,1.0,Fuel Comb. Elec. Util.,2.0,Oil,1.0,Residual,,,"Boiler, Grade 5 Oil: Tangential Firing",Residual Oil
1526,10100501,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Distillate Oil,Distillate Oil - Grades 1 and 2: Boiler,Fuel Comb - Electric Generation - Oil,ExComb EGU DistillateOilGrades1&2 Boiler,Active,1.0,Fuel Comb. Elec. Util.,2.0,Oil,2.0,Distillate,,,Distillate Oil - Grades 1 and 2: Boiler,Distillate Oil
1527,10100504,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Distillate Oil,"Distillate Oil - Grade 4: Boiler, Normal Firing",Fuel Comb - Electric Generation - Oil,ExComb EGU DistOilGrade4 BoilerNormalFiring,Active,1.0,Fuel Comb. Elec. Util.,2.0,Oil,2.0,Distillate,,,"Distillate Oil - Grade 4: Boiler, Normal Firing",Distillate Oil
1528,10100505,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Distillate Oil,"Distillate Oil - Grade 4: Boiler, Tangential-fired",Fuel Comb - Electric Generation - Oil,ExComb EGU DistOilGrade4 BoilerTangentialFired,Active,1.0,Fuel Comb. Elec. Util.,2.0,Oil,2.0,Distillate,,,"Distillate Oil - Grade 4: Boiler, Tangential-fired",Distillate Oil
1529,10100601,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Natural Gas,"Boiler, >= 100 Million BTU/hr",Fuel Comb - Electric Generation - Natural Gas,ExComb EGU NatGas Boiler>=100M Btu/hr,Active,1.0,Fuel Comb. Elec. Util.,3.0,Gas,1.0,Natural,,,"Boiler, >= 100 Million BTU/hr",Natural Gas
1530,10100602,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Natural Gas,"Boiler < 100 Million BTU, except tangential",Fuel Comb - Electric Generation - Natural Gas,ExComb EGU NatGas Boiler<100M BtuExceptTangential,Active,1.0,Fuel Comb. Elec. Util.,3.0,Gas,1.0,Natural,,,"Boiler < 100 Million BTU, except tangential",Natural Gas
1531,10100604,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Natural Gas,"Boiler, Tangential-fired",Fuel Comb - Electric Generation - Natural Gas,ExComb EGU NatGas BoilerTangentialFired,Active,1.0,Fuel Comb. Elec. Util.,3.0,Gas,1.0,Natural,,,"Boiler, Tangential-fired",Natural Gas
1532,10100701,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Process Gas,"Boiler, >= 100 Million BTU/hr",Fuel Comb - Electric Generation - Other,ExComb EGU ProcGas Boiler>=100M Btu/hr,Active,1.0,Fuel Comb. Elec. Util.,3.0,Gas,2.0,Process,,,"Boiler, >= 100 Million BTU/hr",Process Gas
1533,10100702,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Process Gas,Boiler < 100 Million Btu/hr,Fuel Comb - Electric Generation - Other,ExComb EGU ProcGas Boiler<100M Btu/hr,Active,1.0,Fuel Comb. Elec. Util.,3.0,Gas,2.0,Process,,,Boiler < 100 Million Btu/hr,Process Gas
1534,10100703,"Jul 29, 2021 8:57:23 PM",No,,Point,6/6/2003,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Process Gas,Petroleum Refinery Gas: Boiler,Fuel Comb - Electric Generation - Other,ExComb EGU PetroleumRefineryGas Boiler,Active,1.0,Fuel Comb. Elec. Util.,3.0,Gas,2.0,Process,,,Petroleum Refinery Gas: Boiler,Process Gas
1535,10100704,"Jul 29, 2021 8:57:23 PM",No,,Point,6/6/2003,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Process Gas,Blast Furnace Gas,Fuel Comb - Electric Generation - Other,ExComb EGU ProcGas BlastFurnGas,Active,1.0,Fuel Comb. Elec. Util.,3.0,Gas,2.0,Process,,,"Boiler, Blast Furnace Gas",Process Gas
1536,10100707,"Jul 29, 2021 8:57:23 PM",No,,Point,6/6/2003,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Process Gas,Coke Oven Gas,Fuel Comb - Electric Generation - Other,ExComb EGU ProcGas CokeOvenGas,Active,1.0,Fuel Comb. Elec. Util.,3.0,Gas,2.0,Process,,,"Boiler, Coke Oven Gas",Process Gas
1537,10100711,"Jul 29, 2021 8:57:23 PM",No,,Point,6/6/2003,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Process Gas,Landfill Gas,Fuel Comb - Electric Generation - Other,ExComb EGU ProcGas LandfillGas,Active,1.0,Fuel Comb. Elec. Util.,3.0,Gas,2.0,Process,,,"Boiler, Landfill Gas",Process Gas
1538,10100712,"Jul 29, 2021 8:57:23 PM",No,,Point,6/6/2003,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Process Gas,Digester Gas,Fuel Comb - Electric Generation - Other,ExComb EGU ProcGas DigesterGas,Active,1.0,Fuel Comb. Elec. Util.,3.0,Gas,2.0,Process,,,"Boiler, Digester Gas",Process Gas
1539,10100801,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Petroleum Coke,All Boiler Sizes,Fuel Comb - Electric Generation - Other,ExComb EGU PetroleumCoke AllBoilerSizes,Active,1.0,Fuel Comb. Elec. Util.,4.0,Other,99.0,Other,,,All Boiler Sizes,Petroleum Coke
1540,10100818,"Jul 29, 2021 8:57:23 PM",No,,Point,2/2/2004,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Petroleum Coke,Circulating Fluidized Bed Combustion,Fuel Comb - Electric Generation - Other,ExComb EGU PetroleumCoke CirculatgFluidizedBedComb,Active,1.0,Fuel Comb. Elec. Util.,4.0,Other,99.0,Other,,,"Boiler, Circulating Fluidized Bed Combustion",Petroleum Coke
1541,10100901,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Wood/Bark Waste,Bark-fired Boiler,Fuel Comb - Electric Generation - Biomass,ExComb EGU Wood/BarkWaste BarkFiredBoiler,Active,1.0,Fuel Comb. Elec. Util.,4.0,Other,99.0,Other,,,Bark-fired Boiler,Wood/Bark Waste
1542,10100902,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Wood/Bark Waste,Wood/Bark-Fired Boiler,Fuel Comb - Electric Generation - Biomass,ExComb EGU Wood/BarkWaste Wood/Bark-firedBoiler,Active,1.0,Fuel Comb. Elec. Util.,4.0,Other,99.0,Other,,,Wood/Bark-Fired Boiler,Wood/Bark Waste
1543,10100903,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Wood/Bark Waste,Wood-fired Boiler - Wet Wood (>=20% moisture),Fuel Comb - Electric Generation - Biomass,ExComb EGU Wood/BarkWaste SeeSCCLev4,Active,1.0,Fuel Comb. Elec. Util.,4.0,Other,99.0,Other,,,Wood-fired Boiler - Wet Wood (>=20% moisture),Wood/Bark Waste
1544,10100908,"Jul 29, 2021 8:57:23 PM",No,,Point,9/26/2001,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Wood/Bark Waste,Wood-fired Boiler - Dry Wood (<20% moisture),Fuel Comb - Electric Generation - Biomass,ExComb EGU Wood/BarkWaste SeeSCCLev4,Active,1.0,Fuel Comb. Elec. Util.,4.0,Other,99.0,Other,,,Wood-fired Boiler - Dry Wood (<20% moisture),Wood/Bark Waste
1545,10100910,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Wood/Bark Waste,Fuel cell/Dutch oven boilers,Fuel Comb - Electric Generation - Biomass,ExComb EGU Wood/BarkWaste SeeSCCLev4,Active,1.0,Fuel Comb. Elec. Util.,4.0,Other,99.0,Other,,,Fuel cell/Dutch oven boilers,Wood/Bark Waste
1546,10100911,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Wood/Bark Waste,Stoker boilers,Fuel Comb - Electric Generation - Biomass,ExComb EGU Wood/BarkWaste Stokerboilers,Active,1.0,Fuel Comb. Elec. Util.,4.0,Other,99.0,Other,,,Stoker boilers,Wood/Bark Waste
1547,10100912,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Wood/Bark Waste,Fluidized bed combustion boiler,Fuel Comb - Electric Generation - Biomass,ExComb EGU Wood/BarkWaste FluidizedbedCombboiler,Active,1.0,Fuel Comb. Elec. Util.,4.0,Other,99.0,Other,,,Fluidized bed combustion boiler,Wood/Bark Waste
1548,10101001,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Liquified Petroleum Gas (LPG),Butane,Fuel Comb - Electric Generation - Other,ExComb EGU LiqudPetrolGas(LPG) Butane,Active,1.0,Fuel Comb. Elec. Util.,4.0,Other,99.0,Other,,,"Boiler, Butane",Liquified Petroleum Gas (LPG)
1549,10101002,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Liquified Petroleum Gas (LPG),Propane,Fuel Comb - Electric Generation - Other,ExComb EGU LiqudPetrolGas(LPG) Propane,Active,1.0,Fuel Comb. Elec. Util.,4.0,Other,99.0,Other,,,"Boiler, Propane",Liquified Petroleum Gas (LPG)
1550,10101003,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Liquified Petroleum Gas (LPG),Butane/Propane Mixture: Specify Percent Butane in Comments,Fuel Comb - Electric Generation - Other,ExComb EGU LiqudPetrolGas(LPG) SeeSCCLev4,Active,1.0,Fuel Comb. Elec. Util.,3.0,Gas,99.0,Other,,,"Boiler, Butane/Propane Mixture: Specify Percent Butane in Comments",Liquified Petroleum Gas (LPG)
1551,10101101,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Bagasse,All Boiler Sizes,Fuel Comb - Electric Generation - Other,ExComb EGU Bagasse AllBoilerSizes,Active,1.0,Fuel Comb. Elec. Util.,4.0,Other,99.0,Other,,,All Boiler Sizes,Bagasse
1552,10101201,"Nov 13, 2020 3:43:50 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Electric Generation: Boilers,Solid Waste,Specify Waste Material in Comments,Fuel Comb - Electric Generation - Other,ExComb EGU SolidWaste SpecifyWasteMatInComnts,Active,1.0,Fuel Comb. Elec. Util.,4.0,Other,99.0,Other,,,"Boiler, Specify Waste Material in Comments",Solid Waste
